date, leftPanel, pair, rightPanel
15/09/2021, 170, 85,456
16/09/2021, 299, 09,117
17/09/2021, 377, 77,359
18/09/2021, 669, 12,778
19/09/2021, 488, 04,158
20/09/2021, 113, 50,190
21/09/2021, 350, 81,119
22/09/2021, 179, 75,168
23/09/2021, 229, 39,289
24/09/2021, 100, 12,499
25/09/2021, 236, 13,247
26/09/2021, 148, 32,156
27/09/2021, 259, 61,470
28/09/2021, 770, 44,112
29/09/2021, 220, 41,227
30/09/2021, 477, 85,230
01/10/2021, 157, 33,120
02/10/2021, 128, 10,136
03/10/2021, 560, 19,469
04/10/2021, 140, 50,389
05/10/2021, 246, 28,567
06/10/2021, 478, 91,245
07/10/2021, 246, 21,128
08/10/2021, 130, 44,257
09/10/2021, 139, 33,599
10/10/2021, 238, 34,356
11/10/2021, 156, 22,679
12/10/2021, 440, 86,880
13/10/2021, 199, 95,267
14/10/2021, 114, 67,124
15/10/2021, 400, 41,335
16/10/2021, 225, 94,149
17/10/2021, 700, 79,379
18/10/2021, 155, 16,358
19/10/2021, 779, 33,788
20/10/2021, 690, 54,446
21/10/2021, 117, 91,489
22/10/2021, 146, 10,677
23/10/2021, 137, 10,280
24/10/2021, 145, 02,147
25/10/2021, 556, 62,228
26/10/2021, 344, 12,237
27/10/2021, 339, 54,239
28/10/2021, 258, 55,357
29/10/2021, 257, 44,158
30/10/2021, 345, 29,568
31/10/2021, 346, 35,159
01/11/2021, 378, 87,160
02/11/2021, 147, 20,299
03/11/2021, 289, 91,678
04/11/2021, 567, 84,167
05/11/2021, 448, 64,356
06/11/2021, 669, 15,357
07/11/2021, 470, 11,128
08/11/2021, 126, 91,579
09/11/2021, 149, 40,569
10/11/2021, 457, 66,178
11/11/2021, 240, 64,130
12/11/2021, 790, 66,367
13/11/2021, 440, 88,233
14/11/2021, 680, 45,249
15/11/2021, 580, 32,138
16/11/2021, 290, 11,137
17/11/2021, 236, 17,250
18/11/2021, 789, 40,370
19/11/2021, 479, 01,146
20/11/2021, 359, 71,678
21/11/2021, 480, 28,369
22/11/2021, 120, 30,460
23/11/2021, 267, 56,367
24/11/2021, 337, 30,389
25/11/2021, 245, 19,469
26/11/2021, 226, 08,350
27/11/2021, 235, 06,349
28/11/2021, 360, 97,557
29/11/2021, 669, 11,489
30/11/2021, 237, 22,589
01/12/2021, 460, 06,358
02/12/2021, 479, 04,590
03/12/2021, 468, 89,180
04/12/2021, 228, 23,148
05/12/2021, 268, 68,378
06/12/2021, 570, 22,688
07/12/2021, 224, 87,115
08/12/2021, 679, 24,167
09/12/2021, 145, 06,457
10/12/2021, 778, 22,255
11/12/2021, 150, 64,770
12/12/2021, 149, 42,110
13/12/2021, 127, 08,189
14/12/2021, 233, 80,235
15/12/2021, 134, 80,190
16/12/2021, 169, 69,478
17/12/2021, 340, 75,690
18/12/2021, 270, 96,358
19/12/2021, 278, 76,169
20/12/2021, 578, 01,236
21/12/2021, 260, 89,469
22/12/2021, 246, 29,234
23/12/2021, 238, 34,239
24/12/2021, 256, 36,556
25/12/2021, 458, 78,468
26/12/2021, 347, 41,579
27/12/2021, 279, 86,349
28/12/2021, 130, 43,166
29/12/2021, 249, 56,457
30/12/2021, 460, 07,368
31/12/2021, 226, 05,168
01/01/2022, 255, 29,450
02/01/2022, 379, 93,689
03/01/2022, 568, 92,156
04/01/2022, 247, 31,155
05/01/2022, 588, 19,478
06/01/2022, 669, 17,467
07/01/2022, 380, 17,340
08/01/2022, 357, 55,456
09/01/2022, 679, 21,128
10/01/2022, 178, 60,136
11/01/2022, 689, 30,127
12/01/2022, 589, 22,156
13/01/2022, 490, 35,267
14/01/2022, 566, 75,177
15/01/2022, 558, 83,157
16/01/2022, 789, 49,234
17/01/2022, 468, 89,199
18/01/2022, 500, 57,124
19/01/2022, 180, 97,700
20/01/2022, 137, 19,289
21/01/2022, 677, 01,669
22/01/2022, 133, 77,269
23/01/2022, 233, 80,460
24/01/2022, 459, 81,245
25/01/2022, 388, 90,479
26/01/2022, ***, **,***
27/01/2022, 270, 99,469
28/01/2022, 144, 94,356
29/01/2022, 229, 32,688
30/01/2022, 349, 66,457
31/01/2022, 237, 23,346
01/02/2022, 390, 23,445
02/02/2022, 560, 18,125
03/02/2022, 160, 74,347
04/02/2022, 268, 65,456
05/02/2022, 360, 92,138
06/02/2022, 660, 20,299
07/02/2022, 378, 88,279
08/02/2022, 126, 99,568
09/02/2022, 235, 03,139
10/02/2022, 890, 78,170
11/02/2022, 550, 02,147
12/02/2022, 900, 92,679
13/02/2022, 258, 53,300
14/02/2022, 450, 90,668
15/02/2022, 269, 77,359
16/02/2022, 239, 40,127
17/02/2022, 129, 26,457
18/02/2022, 788, 31,399
19/02/2022, 289, 97,557
20/02/2022, 117, 93,689
21/02/2022, 588, 16,367
22/02/2022, 260, 82,246
23/02/2022, 148, 30,118
24/02/2022, 358, 67,890
25/02/2022, 688, 21,290
26/02/2022, 145, 07,566
27/02/2022, 249, 54,400
28/02/2022, 227, 11,588
01/03/2022, 577, 93,256
02/03/2022, 900, 92,200
03/03/2022, 299, 05,339
04/03/2022, 377, 73,580
05/03/2022, 369, 88,468
06/03/2022, 230, 56,268
07/03/2022, 690, 50,479
08/03/2022, 779, 31,470
09/03/2022, 139, 34,789
10/03/2022, 689, 34,149
11/03/2022, 990, 84,239
12/03/2022, 790, 65,159
13/03/2022, 279, 85,366
14/03/2022, 370, 06,240
15/03/2022, 477, 80,569
16/03/2022, 345, 21,155
17/03/2022, 157, 39,478
18/03/2022, ***, **,***
19/03/2022, 120, 36,880
20/03/2022, 778, 29,568
21/03/2022, 399, 16,899
22/03/2022, 457, 60,389
23/03/2022, 129, 25,140
24/03/2022, 780, 58,567
25/03/2022, 566, 79,577
26/03/2022, 668, 04,248
27/03/2022, 180, 94,266
28/03/2022, 226, 04,112
29/03/2022, 237, 21,678
30/03/2022, 137, 11,236
31/03/2022, 169, 68,459
01/04/2022, 247, 39,379
02/04/2022, 280, 04,167
03/04/2022, 255, 21,344
04/04/2022, 558, 85,267
05/04/2022, 168, 50,334
06/04/2022, 128, 12,147
07/04/2022, 479, 00,569
08/04/2022, 114, 62,778
09/04/2022, 449, 77,278
10/04/2022, 340, 76,123
11/04/2022, 147, 21,335
12/04/2022, 110, 21,588
13/04/2022, 270, 98,800
14/04/2022, 245, 18,125
15/04/2022, 356, 47,160
16/04/2022, 490, 36,367
17/04/2022, 239, 42,390
18/04/2022, 170, 88,134
19/04/2022, 349, 66,169
20/04/2022, 158, 40,460
21/04/2022, 370, 07,368
22/04/2022, 467, 75,780
23/04/2022, 479, 00,235
24/04/2022, 590, 40,370
25/04/2022, 679, 23,445
26/04/2022, 119, 13,346
27/04/2022, 177, 50,190
28/04/2022, 667, 97,458
29/04/2022, 149, 45,267
30/04/2022, 147, 22,660
01/05/2022, 269, 79,379
02/05/2022, 345, 22,200
03/05/2022, 146, 19,135
04/05/2022, 579, 16,367
05/05/2022, 680, 46,268
06/05/2022, 447, 56,457
07/05/2022, 400, 42,390
08/05/2022, 357, 56,880
09/05/2022, 138, 20,244
10/05/2022, 223, 79,478
11/05/2022, ***, **,***
12/05/2022, 237, 29,117
13/05/2022, 456, 57,160
14/05/2022, 179, 75,348
15/05/2022, 670, 35,159
16/05/2022, 556, 60,370
17/05/2022, 290, 16,330
18/05/2022, 279, 84,149
19/05/2022, 157, 33,256
20/05/2022, 490, 30,145
21/05/2022, 347, 44,239
22/05/2022, 789, 40,550
23/05/2022, 126, 95,780
24/05/2022, 118, 02,679
25/05/2022, 133, 71,344
26/05/2022, 244, 02,129
27/05/2022, 346, 33,247
28/05/2022, 199, 93,355
29/05/2022, 233, 89,234
30/05/2022, 567, 80,389
31/05/2022, 337, 33,157
01/06/2022, 168, 54,130
02/06/2022, 770, 48,800
03/06/2022, 137, 11,678
04/06/2022, 568, 99,360
05/06/2022, 123, 68,189
06/06/2022, 112, 43,490
07/06/2022, 459, 82,156
08/06/2022, 358, 68,477
09/06/2022, 448, 67,160
10/06/2022, 270, 94,239
11/06/2022, 340, 75,447
12/06/2022, 589, 21,245
13/06/2022, 478, 98,189
14/06/2022, 220, 43,580
15/06/2022, 134, 87,223
16/06/2022, 570, 29,450
17/06/2022, 124, 71,128
18/06/2022, 578, 01,399
19/06/2022, 300, 38,260
20/06/2022, 344, 15,177
21/06/2022, 357, 50,578
22/06/2022, 125, 83,139
23/06/2022, 145, 04,347
24/06/2022, 180, 90,389
25/06/2022, 356, 44,248
26/06/2022, 246, 28,125
27/06/2022, 199, 93,670
28/06/2022, 166, 32,688
29/06/2022, 269, 75,348
30/06/2022, 578, 01,669
01/07/2022, 460, 07,115
02/07/2022, 127, 02,110
03/07/2022, 558, 87,467
04/07/2022, 600, 69,469
05/07/2022, 244, 09,568
06/07/2022, 590, 41,146
07/07/2022, 468, 87,890
08/07/2022, 799, 53,337
09/07/2022, 245, 18,567
10/07/2022, 157, 30,280
11/07/2022, 390, 29,900
12/07/2022, 110, 28,189
13/07/2022, 136, 04,167
14/07/2022, 660, 21,137
15/07/2022, 379, 95,366
16/07/2022, 234, 97,179
17/07/2022, 369, 87,359
18/07/2022, 240, 65,267
19/07/2022, 460, 04,158
20/07/2022, 889, 58,279
21/07/2022, 366, 55,690
22/07/2022, 345, 23,157
23/07/2022, 480, 25,159
24/07/2022, 699, 41,236
25/07/2022, 126, 96,880
26/07/2022, 350, 86,268
27/07/2022, 256, 38,260
28/07/2022, 288, 88,224
29/07/2022, 290, 10,569
30/07/2022, 269, 74,455
31/07/2022, 230, 59,225
01/08/2022, 578, 00,677
02/08/2022, 589, 20,334
03/08/2022, 346, 38,468
04/08/2022, 789, 47,340
05/08/2022, 245, 11,579
06/08/2022, 458, 77,467
07/08/2022, 199, 96,259
08/08/2022, 260, 89,559
09/08/2022, 134, 85,140
10/08/2022, 468, 85,258
11/08/2022, 488, 07,377
12/08/2022, 680, 46,114
13/08/2022, 400, 43,779
14/08/2022, 456, 53,346
15/08/2022, ***, **,***
16/08/2022, 600, 60,370
17/08/2022, 480, 24,248
18/08/2022, 289, 99,135
19/08/2022, 345, 27,269
20/08/2022, 688, 22,147
21/08/2022, 330, 66,448
22/08/2022, 369, 80,460
23/08/2022, 680, 44,112
24/08/2022, 899, 60,136
25/08/2022, 380, 19,469
26/08/2022, 467, 70,578
27/08/2022, 169, 67,458
28/08/2022, 790, 60,235
29/08/2022, 379, 99,577
30/08/2022, 133, 77,359
31/08/2022, 300, 32,336
01/09/2022, 699, 41,155
02/09/2022, 119, 14,446
03/09/2022, 157, 31,344
04/09/2022, 189, 82,679
05/09/2022, 455, 45,122
06/09/2022, 127, 03,788
07/09/2022, 455, 41,588
08/09/2022, 589, 23,779
09/09/2022, 459, 85,177
10/09/2022, 580, 31,128
11/09/2022, 126, 99,469
12/09/2022, 234, 99,270
13/09/2022, 245, 10,668
14/09/2022, 137, 17,179
15/09/2022, 247, 38,350
16/09/2022, 770, 46,457
17/09/2022, 600, 69,180
18/09/2022, 246, 20,244
19/09/2022, 334, 01,137
20/09/2022, 160, 72,156
21/09/2022, 789, 48,134
22/09/2022, 460, 01,290
23/09/2022, 566, 74,130
24/09/2022, 367, 66,790
25/09/2022, 599, 37,467
26/09/2022, 569, 01,579
27/09/2022, 358, 67,278
28/09/2022, 147, 23,689
29/09/2022, 355, 33,139
30/09/2022, 125, 87,340
01/10/2022, 356, 49,577
02/10/2022, 578, 09,667
03/10/2022, 116, 89,199
04/10/2022, 160, 75,258
05/10/2022, 290, 10,190
06/10/2022, 335, 13,337
07/10/2022, 299, 09,900
08/10/2022, 370, 04,446
09/10/2022, 114, 62,679
10/10/2022, 577, 90,479
11/10/2022, 345, 21,236
12/10/2022, 366, 52,480
13/10/2022, 267, 53,229
14/10/2022, 135, 92,138
15/10/2022, 389, 02,679
16/10/2022, 689, 32,345
17/10/2022, 115, 75,780
18/10/2022, 119, 10,488
19/10/2022, 158, 48,260
20/10/2022, 128, 17,278
21/10/2022, 569, 02,156
22/10/2022, 577, 96,268
23/10/2022, 125, 81,146
24/10/2022, 136, 02,138
25/10/2022, 457, 69,135
26/10/2022, 347, 47,890
27/10/2022, 590, 40,136
28/10/2022, 379, 90,226
29/10/2022, 138, 23,346
30/10/2022, 700, 71,678
31/10/2022, 145, 03,788
01/11/2022, 779, 31,579
02/11/2022, 170, 81,236
03/11/2022, 124, 78,350
04/11/2022, 360, 90,479
05/11/2022, 478, 90,190
06/11/2022, 356, 42,156
07/11/2022, 349, 62,246
08/11/2022, 470, 18,116
09/11/2022, 556, 60,460
10/11/2022, 158, 41,335
11/11/2022, 399, 10,569
12/11/2022, 780, 52,129
13/11/2022, 267, 58,477
14/11/2022, 266, 43,580
15/11/2022, 146, 18,170
16/11/2022, 459, 82,570
17/11/2022, 590, 43,445
18/11/2022, 257, 49,270
19/11/2022, 278, 71,245
20/11/2022, 289, 97,133
21/11/2022, 138, 29,234
22/11/2022, 258, 55,690
23/11/2022, 488, 06,457
24/11/2022, 678, 17,368
25/11/2022, 667, 93,148
26/11/2022, 369, 84,680
27/11/2022, 137, 15,780
28/11/2022, 699, 42,778
29/11/2022, 345, 24,770
30/11/2022, 689, 30,235
01/12/2022, 122, 51,146
02/12/2022, 349, 67,223
03/12/2022, 558, 80,460
04/12/2022, 399, 10,569
05/12/2022, 469, 92,778
06/12/2022, 477, 85,447
07/12/2022, 234, 91,579
08/12/2022, 125, 87,368
09/12/2022, 890, 79,360
10/12/2022, 157, 39,568
11/12/2022, 289, 91,245
12/12/2022, 118, 03,120
13/12/2022, 259, 60,479
14/12/2022, 224, 84,356
15/12/2022, 350, 82,589
16/12/2022, 578, 08,189
17/12/2022, 135, 96,790
18/12/2022, 145, 08,468
19/12/2022, 346, 39,234
20/12/2022, 789, 42,129
21/12/2022, 400, 43,689
22/12/2022, 668, 03,355
23/12/2022, 155, 16,349
24/12/2022, 344, 15,357
25/12/2022, 299, 06,259
26/12/2022, 127, 08,125
27/12/2022, 677, 02,499
28/12/2022, 567, 82,147
29/12/2022, 169, 66,457
30/12/2022, 260, 83,157
31/12/2022, 459, 83,120
01/01/2023, 115, 78,378
02/01/2023, 380, 16,240
03/01/2023, 889, 54,356
04/01/2023, 244, 07,377
05/01/2023, 179, 70,136
06/01/2023, 190, 01,137
07/01/2023, 577, 94,257
08/01/2023, 246, 28,440
09/01/2023, 457, 64,158
10/01/2023, 600, 68,279
11/01/2023, 578, 00,569
12/01/2023, 268, 66,349
13/01/2023, 590, 42,110
14/01/2023, 180, 97,458
15/01/2023, 269, 76,259
16/01/2023, 137, 16,240
17/01/2023, 445, 31,146
18/01/2023, 335, 16,790
19/01/2023, 230, 57,377
20/01/2023, 348, 57,359
21/01/2023, 378, 84,167
22/01/2023, 234, 90,479
23/01/2023, 280, 06,556
24/01/2023, 248, 48,477
25/01/2023, 568, 90,127
26/01/2023, ***, **,***
27/01/2023, 148, 37,340
28/01/2023, 256, 31,579
29/01/2023, 124, 70,145
30/01/2023, 890, 71,245
31/01/2023, 370, 09,135
01/02/2023, 679, 24,680
02/02/2023, 125, 86,178
03/02/2023, 468, 86,457
04/02/2023, 139, 35,168
05/02/2023, 237, 28,567
06/02/2023, 588, 11,489
07/02/2023, 224, 89,379
08/02/2023, 149, 44,400
09/02/2023, 336, 20,488
10/02/2023, 180, 94,789
11/02/2023, 249, 58,279
12/02/2023, 234, 98,350
13/02/2023, 268, 69,450
14/02/2023, 128, 16,358
15/02/2023, 123, 61,236
16/02/2023, 378, 87,124
17/02/2023, 569, 00,479
18/02/2023, 469, 95,140
19/02/2023, 117, 98,170
20/02/2023, 990, 88,350
21/02/2023, 890, 71,470
22/02/2023, 558, 80,136
23/02/2023, 349, 66,367
24/02/2023, 280, 01,678
25/02/2023, 148, 36,169
26/02/2023, 670, 32,237
27/02/2023, 348, 55,140
28/02/2023, 233, 89,117
01/03/2023, 446, 40,145
02/03/2023, 667, 92,255
03/03/2023, 567, 87,179
04/03/2023, 155, 10,226
05/03/2023, 468, 80,370
06/03/2023, 448, 68,125
07/03/2023, ***, **,***
08/03/2023, ***, **,***
09/03/2023, 577, 91,344
10/03/2023, 568, 91,489
11/03/2023, 599, 37,458
12/03/2023, 139, 35,168
13/03/2023, 248, 41,137
14/03/2023, 390, 29,450
15/03/2023, 129, 29,379
16/03/2023, 258, 57,700
17/03/2023, 189, 89,270
18/03/2023, 129, 20,127
19/03/2023, 190, 07,250
20/03/2023, 579, 14,266
21/03/2023, 360, 93,337
22/03/2023, 378, 80,145
23/03/2023, 348, 55,690
24/03/2023, 159, 59,135
25/03/2023, 899, 63,346
26/03/2023, 399, 12,688
27/03/2023, 770, 42,345
28/03/2023, 269, 71,236
29/03/2023, 880, 69,667
30/03/2023, 367, 62,778
31/03/2023, 478, 95,357
01/04/2023, 356, 49,559
02/04/2023, 127, 09,388
03/04/2023, 800, 82,589
04/04/2023, 157, 33,256
05/04/2023, 660, 28,468
06/04/2023, 146, 11,290
07/04/2023, 236, 18,459
08/04/2023, 668, 07,340
09/04/2023, 578, 00,136
10/04/2023, 178, 66,790
11/04/2023, 147, 27,566
12/04/2023, 246, 23,490
13/04/2023, 134, 88,369
14/04/2023, 590, 43,337
15/04/2023, 489, 19,900
16/04/2023, 789, 40,677
17/04/2023, 156, 28,440
18/04/2023, 478, 95,889
19/04/2023, 223, 70,127
20/04/2023, 389, 06,466
21/04/2023, 224, 84,356
22/04/2023, 178, 64,130
23/04/2023, 370, 06,268
24/04/2023, 136, 01,236
25/04/2023, 679, 28,125
26/04/2023, 458, 76,259
27/04/2023, 223, 73,229
28/04/2023, 100, 18,558
29/04/2023, 260, 84,680
30/04/2023, 345, 26,880
01/05/2023, 235, 02,147
02/05/2023, 668, 09,360
03/05/2023, 159, 53,157
04/05/2023, 367, 64,347
05/05/2023, 678, 14,770
06/05/2023, 145, 00,280
07/05/2023, 890, 79,568
08/05/2023, 457, 69,126
09/05/2023, 170, 87,179
10/05/2023, 150, 68,134
11/05/2023, 679, 24,356
12/05/2023, 460, 01,579
13/05/2023, 890, 71,245
14/05/2023, 238, 32,147
15/05/2023, 270, 94,680
16/05/2023, 459, 88,378
17/05/2023, 399, 15,348
18/05/2023, 569, 01,335
19/05/2023, 136, 03,120
20/05/2023, 145, 09,289
21/05/2023, 690, 55,357
22/05/2023, 700, 76,358
23/05/2023, 269, 79,568
24/05/2023, 790, 60,235
25/05/2023, 359, 77,124
26/05/2023, 239, 49,379
27/05/2023, 135, 91,588
28/05/2023, 458, 79,289
29/05/2023, 370, 01,146
30/05/2023, 280, 03,148
31/05/2023, 470, 11,399
01/06/2023, 448, 65,258
02/06/2023, 558, 84,789
03/06/2023, 346, 33,256
04/06/2023, 290, 13,670
05/06/2023, 246, 24,158
06/06/2023, 135, 90,127
07/06/2023, 557, 79,199
08/06/2023, 118, 09,270
09/06/2023, 678, 11,236
10/06/2023, 390, 24,167
11/06/2023, 146, 17,269
12/06/2023, 168, 51,579
13/06/2023, 660, 25,267
14/06/2023, 570, 20,145
15/06/2023, 689, 33,580
16/06/2023, 789, 45,140
17/06/2023, 670, 34,347
18/06/2023, 238, 37,160
19/06/2023, 479, 00,460
20/06/2023, 499, 29,234
21/06/2023, 130, 40,677
22/06/2023, 148, 31,138
23/06/2023, 169, 60,578
24/06/2023, 340, 77,160
25/06/2023, 255, 28,116
26/06/2023, 446, 47,359
27/06/2023, 199, 94,149
28/06/2023, 157, 38,134
29/06/2023, 590, 47,160
30/06/2023, 229, 37,179
01/07/2023, 256, 37,269
02/07/2023, 136, 09,126
03/07/2023, 500, 59,225
04/07/2023, 128, 19,469
05/07/2023, 790, 68,477
06/07/2023, 127, 06,123
07/07/2023, 460, 03,689
08/07/2023, 456, 53,238
09/07/2023, 166, 36,178
10/07/2023, 159, 57,449
11/07/2023, 679, 20,136
12/07/2023, 129, 24,239
13/07/2023, 347, 48,990
14/07/2023, 480, 20,118
15/07/2023, 488, 08,134
16/07/2023, 177, 52,147
17/07/2023, 789, 41,137
18/07/2023, 669, 14,266
19/07/2023, 477, 84,158
20/07/2023, 779, 37,115
21/07/2023, 348, 54,236
22/07/2023, 378, 81,399
23/07/2023, 359, 70,479
24/07/2023, 138, 26,268
25/07/2023, 125, 81,470
26/07/2023, 145, 04,257
27/07/2023, 223, 76,240
28/07/2023, 127, 06,367
29/07/2023, 137, 13,490
30/07/2023, 234, 97,115
31/07/2023, 778, 24,158
01/08/2023, 260, 87,160
02/08/2023, 459, 89,478
03/08/2023, 157, 30,569
04/08/2023, 788, 37,340
05/08/2023, 780, 54,248
06/08/2023, 358, 64,789
07/08/2023, 114, 61,380
08/08/2023, 330, 67,250
09/08/2023, 557, 70,479
10/08/2023, 168, 53,490
11/08/2023, 559, 92,345
12/08/2023, 114, 63,247
13/08/2023, 266, 40,235
14/08/2023, 279, 88,189
15/08/2023, ***, **,***
16/08/2023, 248, 44,347
17/08/2023, 699, 43,139
18/08/2023, 46, 48,567
19/08/2023, 270, 96,169
20/08/2023, 689, 32,246
21/08/2023, 300, 35,122
22/08/2023, 790, 65,366
23/08/2023, 480, 26,556
24/08/2023, 569, 03,580
25/08/2023, 677, 00,280
26/08/2023, 124, 77,278
27/08/2023, 235, 08,567
28/08/2023, 560, 11,245
29/08/2023, 167, 49,234
30/08/2023, 600, 64,400
31/08/2023, 570, 26,330
01/09/2023, 245, 11,678
02/09/2023, 467, 75,249
03/09/2023, 590, 45,357
04/09/2023, 157, 36,349
05/09/2023, 115, 75,168
06/09/2023, 247, 39,667
07/09/2023, 668, 23,580
08/09/2023, 177, 51,399
09/09/2023, 136, 09,58
10/09/2023, 579, 12,290
11/09/2023, 500, 54,338
12/09/2023, 169, 65,348
13/09/2023, 556, 61,290
14/09/2023, 145, 01,560
15/09/2023, 770, 44,356
16/09/2023, 377, 72,147
17/09/2023, 340, 74,347
18/09/2023, 238, 38,260
19/09/2023, 280, 06,123
20/09/2023, 488, 01,470
21/09/2023, 266, 44,239
22/09/2023, 790, 65,249
23/09/2023, 679, 22,147
24/09/2023, 470, 18,350
25/09/2023, 126, 95,168
26/09/2023, 257, 45,447
27/09/2023, 266, 43,148
28/09/2023, 370, 09,450
29/09/2023, 169, 68,990
30/09/2023, 170, 81,236
01/10/2023, 123, 62,138
02/10/2023, 268, 67,160
03/10/2023, 258, 51,344
04/10/2023, 170, 89,568
05/10/2023, 147, 28,378
06/10/2023, 270, 98,233
07/10/2023, 500, 57,160
08/10/2023, 499, 21,290
09/10/2023, 334, 07,160
10/10/2023, 238, 32,147
11/10/2023, 600, 69,234
12/10/2023, 248, 43,229
13/10/2023, 448, 62,778
14/10/2023, 366, 59,289
15/10/2023, 670, 37,160
16/10/2023, 790, 61,380
17/10/2023, 258, 55,366
18/10/2023, 190, 01,128
19/10/2023, 256, 32,589
20/10/2023, 788, 39,234
21/10/2023, 137, 14,167
22/10/2023, 367, 67,359
23/10/2023, 460, 03,580
24/10/2023, 367, 62,336
25/10/2023, 590, 49,289
26/10/2023, 189, 85,456
27/10/2023, 690, 58,170
28/10/2023, 122, 52,237
29/10/2023, 680, 42,138
30/10/2023, 118, 09,379
31/10/2023, 880, 69,450
01/11/2023, 579, 12,679
02/11/2023, 270, 94,149
03/11/2023, 336, 27,160
04/11/2023, 378, 89,144
05/11/2023, 467, 71,678
06/11/2023, 369, 88,567
07/11/2023, 799, 57,368
08/11/2023, 236, 13,256
09/11/2023, 279, 85,159
10/11/2023, 778, 23,788
11/11/2023, 260, 85,140
12/11/2023, 569, 07,269
13/11/2023, 223, 75,780
14/11/2023, 259, 61,137
15/11/2023, 467, 74,158
16/11/2023, 147, 25,357
17/11/2023, 359, 76,123
18/11/2023, 134, 84,356
19/11/2023, 125, 81,579
20/11/2023, 367, 61,245
21/11/2023, 257, 43,120
22/11/2023, 455, 49,478
23/11/2023, 344, 13,445
24/11/2023, 269, 72,255
25/11/2023, 278, 77,45567
26/11/2023, 567, 81,245
27/11/2023, 459, 81,579
28/11/2023, 680, 42,237
29/11/2023, 699, 44,356
30/11/2023, 670, 33,689
01/12/2023, 270, 92,156
02/12/2023, 558, 83,148
03/12/2023, 130, 42,147
04/12/2023, 789, 43,238
05/12/2023, 299, 06,899
06/12/2023, 400, 41,579
07/12/2023, 399, 17,115
08/12/2023, 126, 96,169
09/12/2023, 157, 32,570
10/12/2023, 139, 36,150
11/12/2023, 567, 87,359
12/12/2023, 228, 82,138
13/12/2023, 350, 89,135
14/12/2023, 179, 79,126
15/12/2023, 569, 06,169
16/12/2023, 145, 07,340
17/12/2023, 466, 69,180
18/12/2023, 689, 31,579
19/12/2023, 380, 13,346
20/12/2023, 569, 02,660
21/12/2023, 270, 90,235
22/12/2023, 245, 19,379
23/12/2023, 125, 87,458
24/12/2023, 688, 20,190
25/12/2023, 280, 02,156
26/12/2023, 390, 29,379
27/12/2023, 128, 19,180
28/12/2023, 155, 19,469
29/12/2023, 223, 77,557
30/12/2023, 248, 44,167
31/12/2023, 149, 43,490
01/01/2024, 800, 87,377
02/01/2024, 467, 70,334
03/01/2024, 477, 86,169
04/01/2024, 890, 70,244
05/01/2024, 228, 26,899
06/01/2024, 450, 93,490
07/01/2024, 122, 56,268
08/01/2024, 448, 61,236
09/01/2024, 668, 04,248
10/01/2024, 147, 22,129
11/01/2024, 488, 01,128
12/01/2024, 119, 18,459
13/01/2024, 257, 40,190
14/01/2024, 699, 41,489
15/01/2024, 146, 19,289
16/01/2024, 180, 94,347
17/01/2024, 568, 93,490
18/01/2024, 134, 82,138
19/01/2024, 457, 68,567
20/01/2024, 236, 11,290
21/01/2024, 458, 71,245
22/01/2024, 266, 47,188
23/01/2024, 134, 85,447
24/01/2024, 448, 65,348
25/01/2024, 478, 98,189
26/01/2024, ***, **,***
27/01/2024, 129, 21,146
28/01/2024, 346, 39,360
29/01/2024, 678, 19,225
30/01/2024, 156, 23,670
31/01/2024, 369, 87,179
01/02/2024, 125, 82,679
02/02/2024, 167, 40,569
03/02/2024, 690, 59,180
04/02/2024, 259, 64,699
05/02/2024, 338, 44,239
06/02/2024, 279, 88,90
07/02/2024, 367, 60,578
08/02/2024, 334, 08,350
09/02/2024, 459, 83,346
10/02/2024, 660, 22,390
11/02/2024, 356, 48,477
12/02/2024, 246, 22,237
13/02/2024, 125, 88,260
14/02/2024, 446, 45,267
15/02/2024, 790, 60,136
16/02/2024, 359, 77,890
17/02/2024, 577, 92,255
18/02/2024, 559, 90,370
19/02/2024, 789, 48,369
20/02/2024, 600, 60,190
21/02/2024, 357, 51,470
22/02/2024, 169, 65,230
23/02/2024, 179, 79,126
24/02/2024, 788, 33,256
25/02/2024, 246, 26,457
26/02/2024, 255, 27,359
27/02/2024, 137, 17,115
28/02/2024, 260, 80,226
29/02/2024, 140, 58,477
01/03/2024, 267, 58,279
02/03/2024, 478, 92,679
03/03/2024, 290, 15,258
04/03/2024, 880, 69,270
05/03/2024, 479, 00,668
06/03/2024, 334, 08,134
07/03/2024, 579, 19,568
08/03/2024, 250, 79,289
09/03/2024, 128, 15,249
10/03/2024, 157, 39,568
11/03/2024, 578, 07,160
12/03/2024, 255, 28,189
13/03/2024, 127, 09,180
14/03/2024, 470, 16,880
15/03/2024, 557, 74,770
16/03/2024, 669, 16,178
17/03/2024, 589, 28,279
18/03/2024, 122, 55,258
19/03/2024, 455, 48,459
20/03/2024, 344, 15,267
21/03/2024, 800, 81,227
22/03/2024, 226, 09,117
23/03/2024, 677, 05,249
24/03/2024, 457, 61,155
25/03/2024, ***, **,***
26/03/2024, 447, 51,236
27/03/2024, 156, 27,223
28/03/2024, 160, 74,699
29/03/2024, 167, 49,559
30/03/2024, 247, 39,379
31/03/2024, 467, 78,125
01/04/2024, 370, 07,250
02/04/2024, 299, 00,668
03/04/2024, 289, 97,557
